confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_pde,complex_ipde,filename,pdb_filepath,model
0.7553165555000305,0.5819295048713684,0.1516273021697998,0.0,0.1516273021697998,0.906238853931427,0.644147515296936,16.279544830322266,confidence_result_model_0.json,predictions/result/result_model_0.pdb,0
0.7527011632919312,0.5784527659416199,0.1343667209148407,0.0,0.1343667209148407,0.9072847366333008,0.6589118242263794,16.78864288330078,confidence_result_model_1.json,predictions/result/result_model_1.pdb,1
0.7445439696311951,0.5727050304412842,0.1072654277086258,0.0,0.1072654277086258,0.9038636088371277,0.6608288288116455,16.874431610107422,confidence_result_model_2.json,predictions/result/result_model_2.pdb,2
0.7433865070343018,0.573962926864624,0.10793353617191315,0.0,0.10793353617191315,0.9022497534751892,0.6513902544975281,16.75481605529785,confidence_result_model_3.json,predictions/result/result_model_3.pdb,3
0.7432156205177307,0.5659871697425842,0.1093452200293541,0.0,0.1093452200293541,0.9016832113265991,0.631839394569397,16.270896911621094,confidence_result_model_4.json,predictions/result/result_model_4.pdb,4
