confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_pde,complex_ipde,filename,pdb_filepath,pIC50 Binding Affinity,Binding Probability,model
0.9369882941246033,0.9504654407501221,0.9530275464057922,0.9530275464057922,0.0,0.9329783916473389,0.32775554060935974,0.7805384993553162,confidence_result_model_0.json,predictions/result/result_model_0.pdb,5.91499468421936,0.40824323892593384,0
0.9362789988517761,0.9400126934051514,0.9395731687545776,0.9395731687545776,0.0,0.9354554414749146,0.353726327419281,0.9380462169647217,confidence_result_model_1.json,predictions/result/result_model_1.pdb,5.91499468421936,0.40824323892593384,1
0.9343580603599548,0.9481951594352722,0.9483417272567749,0.9483417272567749,0.0,0.9308621287345886,0.3366548418998718,0.8446723222732544,confidence_result_model_2.json,predictions/result/result_model_2.pdb,5.91499468421936,0.40824323892593384,2
0.9336244463920593,0.9367316365242004,0.929333508014679,0.929333508014679,0.0,0.9346972107887268,0.3639170825481415,1.0338845252990723,confidence_result_model_3.json,predictions/result/result_model_3.pdb,5.91499468421936,0.40824323892593384,3
0.9335924386978149,0.9374502897262573,0.9373502731323242,0.9373502731323242,0.0,0.9326529502868652,0.3574053645133972,0.9609163403511047,confidence_result_model_4.json,predictions/result/result_model_4.pdb,5.91499468421936,0.40824323892593384,4
