aggregate_score,ptm,iptm,filename,avg_plddt,avg_pae,avg_pde
0.25194573402404785,0.6484405994415283,0.15282200276851654,scores.model_idx_4.json,0.885377755767143,13.235627826419448,4.768919698663125
0.251693457365036,0.6471501588821411,0.15282925963401794,scores.model_idx_1.json,0.8858503272355922,13.246012375866131,4.747713883471401
0.25079500675201416,0.6473926305770874,0.15164560079574585,scores.model_idx_5.json,0.8854105388014849,13.247767948273712,4.771345706144638
0.243122860789299,0.6436766982078552,0.14298439025878906,scores.model_idx_3.json,0.8861778784445834,13.456882082729567,4.906294127369455
0.23903286457061768,0.6425068378448486,0.13816437125205994,scores.model_idx_2.json,0.8859930801199716,13.395995279361957,4.73969267954681
